Customer ID,Age,Income_Bucket,Gender,State,Region,Marital_Status,No_of_children,Occupation,Vehicle_Segment,No_of_months,Hobbies,On_Call_Offer
93461412,23,1,M,G,Sub-urban,1,0,White Collar Clerical,SUV,50,Football,Plan 1
67939114,70,2,M,B,Urban,2,0,White Collar Clerical,SUV,17,Football,Plan 5
77675660,64,3,M,Y,Sub-urban,2,0,White Collar Clerical,SUV,55,Football,Plan 1
13323158,22,3,M,J,Sub-urban,1,1,White Collar Clerical,SUV,40,Football,Plan 1
10804761,71,1,M,M,Urban,2,3,White Collar Clerical,SUV,17,Football,Plan 5
93896731,35,2,M,I,Sub-urban,2,3,White Collar Clerical,SUV,42,Football,Plan 1
92903947,52,2,M,K,Sub-urban,1,3,White Collar Clerical,Compact SUV,6,Football,Plan 5
68333629,29,3,M,L,Sub-urban,1,0,White Collar Clerical,Compact SUV,26,Football,Plan 5
32558936,22,3,M,O,Sub-urban,2,0,White Collar Clerical,Compact SUV,24,Football,Plan 5
98040945,28,3,M,P,Sub-urban,1,0,White Collar Clerical,Compact SUV,24,Football,Plan 5
21921182,61,3,M,Q,Sub-urban,1,0,White Collar Clerical,Compact SUV,40,Football,Plan 5
38469214,58,1,M,A,Sub-urban,2,0,White Collar Clerical,Compact SUV,15,Football,Plan 5
18930914,68,2,M,Z,Urban,1,1,White Collar Clerical,Compact SUV,60,Football,Plan 2
87104214,35,2,M,W,Sub-urban,2,4,White Collar Clerical,Compact SUV,46,Football,Plan 5
23871746,58,3,M,S,Sub-urban,1,3,White Collar Clerical,Compact SUV,50,Football,Plan 5
37979200,66,1,M,X,Urban,2,0,White Collar Clerical,Compact SUV,20,Football,Plan 2
59106227,32,1,M,E,Sub-urban,1,3,White Collar Clerical,Compact SUV,45,Football,Plan 5
16020382,68,3,M,D,Sub-urban,1,2,White Collar Clerical,Compact SUV,46,Football,Plan 5
31150834,51,1,M,C,Urban,2,0,White Collar Clerical,Compact SUV,41,Football,Plan 2
34959783,47,2,M,D,Sub-urban,2,4,White Collar Clerical,Compact SUV,36,Football,Plan 5
60162660,52,1,M,C,Urban,2,2,White Collar Clerical,Compact SUV,7,Football,Plan 2
94255895,70,3,M,R,Sub-urban,2,4,White Collar Clerical,Compact SUV,36,Football,Plan 5
85723351,59,1,M,F,Sub-urban,1,2,White Collar Clerical,Compact SUV,21,Football,Plan 5
59692342,71,3,M,V,Urban,1,2,White Collar Clerical,Compact SUV,30,Football,Plan 2
91286197,63,1,M,T,Sub-urban,2,1,White Collar Clerical,Compact SUV,16,Football,Plan 5
99093127,49,1,M,G,Sub-urban,2,2,White Collar Clerical,Compact SUV,29,Football,Plan 5
97170154,21,3,M,B,Urban,1,4,White Collar Clerical,Compact SUV,33,Football,Plan 2
29880830,59,1,M,Y,Sub-urban,2,0,White Collar Clerical,Compact SUV,14,Football,Plan 5
70346697,57,3,M,H,Sub-urban,1,4,White Collar Clerical,Compact SUV,34,Football,Plan 5
31650792,48,1,M,N,Urban,2,1,White Collar Clerical,Compact SUV,26,Football,Plan 2
16356711,69,2,M,U,Sub-urban,2,3,White Collar Clerical,Compact SUV,20,Football,Plan 5
14508756,19,3,M,J,Sub-urban,2,4,White Collar Clerical,Compact SUV,60,Football,Plan 5
57691292,63,3,M,M,Urban,1,4,White Collar Clerical,Compact SUV,34,Football,Plan 2
97743061,37,2,M,I,Sub-urban,2,1,White Collar Clerical,Compact SUV,39,Football,Plan 5
65712902,40,2,M,K,Sub-urban,1,4,White Collar Clerical,Compact SUV,41,Football,Plan 5
46017622,72,2,M,L,Sub-urban,2,2,White Collar Clerical,Compact SUV,37,Football,Plan 5
92869788,72,2,M,O,Sub-urban,1,2,White Collar Clerical,Compact SUV,12,Football,Plan 5
73436072,57,3,M,P,Sub-urban,1,4,White Collar Clerical,Compact SUV,14,Football,Plan 5
78757979,28,2,M,Q,Sub-urban,1,0,White Collar Clerical,Compact SUV,6,Football,Plan 5
29902666,25,3,M,A,Sub-urban,2,4,White Collar Clerical,Compact SUV,38,Football,Plan 5
67228753,37,1,M,Z,Urban,2,3,White Collar Clerical,Compact SUV,9,Football,Plan 2
26142563,35,2,M,W,Sub-urban,2,0,White Collar Clerical,Car,13,Football,Plan 5
53200664,44,1,M,S,Sub-urban,1,2,White Collar Clerical,Car,40,Football,Plan 5
46402747,54,1,M,X,Urban,1,2,White Collar Clerical,Car,39,Football,Plan 5
65925429,70,3,M,E,Sub-urban,1,2,White Collar Clerical,Car,35,Football,Plan 5
63929724,73,1,M,D,Sub-urban,1,2,White Collar Clerical,Car,16,Football,Plan 5
99381578,34,3,M,Q,Sub-urban,2,2,White Collar Clerical,Car,53,Football,Plan 5
67170572,32,3,M,A,Sub-urban,2,0,White Collar Clerical,Car,54,Football,Plan 5
93954015,66,2,M,Z,Urban,2,1,White Collar Clerical,Car,13,Football,Plan 5
68143518,69,2,M,W,Sub-urban,1,3,White Collar Clerical,Car,26,Football,Plan 5
50704842,36,2,M,S,Sub-urban,1,0,White Collar Clerical,Car,58,Football,Plan 5
83639537,74,3,M,X,Urban,1,3,White Collar Clerical,Car,19,Football,Plan 5
19231321,45,1,M,E,Sub-urban,1,0,White Collar Clerical,Car,11,Football,Plan 5
20801707,52,1,M,D,Sub-urban,2,0,White Collar Clerical,Car,54,Football,Plan 5
25880169,55,3,M,C,Urban,1,3,White Collar Clerical,Car,50,Football,Plan 5
64844177,52,2,M,D,Sub-urban,1,0,White Collar Clerical,Car,32,Football,Plan 5
64405249,49,3,M,C,Urban,1,1,White Collar Clerical,Car,41,Football,Plan 5
45223592,72,1,M,R,Sub-urban,1,0,White Collar Clerical,Car,44,Football,Plan 5
12256335,43,1,M,F,Sub-urban,1,4,White Collar Clerical,Car,45,Football,Plan 5
29618349,67,1,M,V,Urban,2,2,White Collar Clerical,Car,47,Football,Plan 5
11947651,37,2,M,T,Sub-urban,2,2,White Collar Clerical,Car,31,Football,Plan 5
76178080,29,3,M,G,Sub-urban,1,3,White Collar Clerical,Car,60,Football,Plan 5
28067418,35,1,M,B,Urban,2,0,White Collar Clerical,Car,13,Football,Plan 5
72200865,62,2,M,Y,Sub-urban,1,3,White Collar Clerical,Car,37,Football,Plan 5
28787490,36,2,M,H,Sub-urban,1,2,White Collar Clerical,Car,10,Football,Plan 5
36154472,32,2,M,N,Urban,1,1,White Collar Clerical,Car,10,Football,Plan 5
80122852,43,3,M,U,Sub-urban,1,0,White Collar Clerical,Car,54,Football,Plan 5
24707368,25,1,M,J,Sub-urban,1,2,White Collar Clerical,Car,15,Football,Plan 5
32378024,70,3,M,M,Urban,2,1,White Collar Clerical,Car,53,Football,Plan 5
74278937,23,3,M,I,Sub-urban,1,1,White Collar Clerical,Car,48,Football,Plan 5
32924209,22,1,M,K,Sub-urban,1,1,White Collar Clerical,Car,23,Football,Plan 5
25358978,75,3,M,L,Sub-urban,1,4,White Collar Clerical,Car,49,Football,Plan 5
13288656,32,3,M,O,Sub-urban,2,4,White Collar Clerical,Car,38,Football,Plan 5
95641495,32,1,M,P,Sub-urban,1,4,White Collar Clerical,Car,9,Football,Plan 5
99303193,63,3,M,Q,Sub-urban,1,1,White Collar Clerical,Car,32,Football,Plan 5
55979694,47,1,M,A,Sub-urban,2,2,White Collar Clerical,Car,29,Football,Plan 5
98647408,72,3,M,Z,Urban,1,3,White Collar Clerical,Car,28,Football,Plan 5
79172605,46,2,M,W,Sub-urban,1,4,White Collar Clerical,Car,43,Football,Plan 5
12522257,69,2,M,S,Sub-urban,1,1,White Collar Clerical,Car,44,Football,Plan 5
60016335,54,2,M,X,Urban,2,3,White Collar Clerical,Car,58,Football,Plan 5
58651117,40,2,M,E,Sub-urban,1,2,White Collar Clerical,Car,48,Football,Plan 5
49437767,52,2,M,D,Sub-urban,1,3,White Collar Clerical,Car,17,Football,Plan 5
35337204,55,1,M,Q,Sub-urban,1,3,White Collar Clerical,Car,33,Football,Plan 5
27006635,24,3,M,A,Sub-urban,2,0,White Collar Clerical,Car,45,Football,Plan 5
47276467,57,3,M,Z,Urban,1,4,White Collar Clerical,Compact SUV,42,Football,Plan 2
86904887,62,3,M,W,Sub-urban,2,0,White Collar Clerical,Compact SUV,40,Football,Plan 5
73511343,43,2,M,S,Sub-urban,1,4,White Collar Clerical,Compact SUV,32,Football,Plan 5
52838420,19,3,M,X,Urban,1,3,White Collar Clerical,Compact SUV,36,Football,Plan 2
44434188,71,1,M,E,Sub-urban,1,4,White Collar Clerical,Compact SUV,30,Football,Plan 5
12121822,65,2,M,D,Sub-urban,2,2,White Collar Clerical,Compact SUV,43,Football,Plan 5
57807450,73,3,M,C,Urban,2,2,White Collar Clerical,Compact SUV,39,Football,Plan 2
48696399,59,3,M,R,Sub-urban,2,3,White Collar Clerical,Compact SUV,35,Football,Plan 5
72040340,43,1,M,P,Sub-urban,1,0,White Collar Clerical,Compact SUV,48,Football,Plan 5
71790790,49,2,M,Q,Sub-urban,2,4,White Collar Clerical,Compact SUV,26,Football,Plan 5
41588218,49,1,M,A,Sub-urban,1,2,White Collar Clerical,Compact SUV,53,Football,Plan 5
71042377,64,2,M,Z,Urban,2,3,White Collar Clerical,Compact SUV,21,Football,Plan 2
20941656,49,1,M,W,Sub-urban,1,2,White Collar Clerical,Compact SUV,41,Football,Plan 5
93416818,63,3,M,S,Sub-urban,1,3,White Collar Clerical,Compact SUV,21,Football,Plan 5
22402003,34,1,M,X,Urban,2,2,White Collar Clerical,Compact SUV,47,Football,Plan 2
93284570,61,1,M,E,Sub-urban,1,2,White Collar Clerical,Compact SUV,32,Football,Plan 5
80906324,28,1,M,D,Sub-urban,2,0,White Collar Clerical,Car,18,Football,Plan 5
13985266,61,3,M,Q,Sub-urban,2,2,White Collar Clerical,Car,36,Football,Plan 5
24832220,58,1,M,A,Sub-urban,2,1,White Collar Clerical,Car,15,Football,Plan 5
76265837,38,2,M,Z,Urban,2,0,White Collar Clerical,Car,15,Football,Plan 5
34933926,66,2,M,W,Sub-urban,2,3,White Collar Clerical,Car,55,Football,Plan 5
79978725,73,3,M,S,Sub-urban,1,2,White Collar Clerical,Car,13,Football,Plan 5
71769558,20,2,M,X,Urban,1,1,White Collar Clerical,Car,20,Football,Plan 5
93286950,74,2,M,E,Sub-urban,2,0,White Collar Clerical,Car,36,Football,Plan 5
70072079,28,3,M,D,Sub-urban,2,4,White Collar Clerical,Car,32,Football,Plan 5
14965344,47,1,M,C,Urban,2,3,White Collar Clerical,Car,46,Football,Plan 5
83573602,24,3,M,R,Sub-urban,2,1,White Collar Clerical,Car,28,Football,Plan 5
54237254,51,1,M,P,Sub-urban,2,2,White Collar Clerical,Car,48,Football,Plan 5
30088481,32,3,M,Q,Sub-urban,2,0,White Collar Clerical,Car,36,Football,Plan 5
11683067,35,2,M,A,Sub-urban,2,1,White Collar Clerical,Car,41,Football,Plan 5
54028900,63,3,M,Z,Urban,2,0,White Collar Clerical,Car,58,Football,Plan 5
31909723,21,2,M,W,Sub-urban,1,0,White Collar Clerical,Car,48,Football,Plan 5
72605528,44,1,M,S,Sub-urban,2,2,White Collar Clerical,Car,40,Football,Plan 5
83962608,57,2,M,G,Sub-urban,2,2,White Collar Clerical,Car,32,Football,Plan 5
33649311,70,3,M,B,Urban,2,1,White Collar Clerical,Car,18,Football,Plan 5
91415386,53,2,M,Y,Sub-urban,1,1,White Collar Clerical,Car,33,Football,Plan 5
48631634,72,2,M,H,Sub-urban,1,3,White Collar Clerical,Car,29,Football,Plan 5
65584518,34,3,M,N,Urban,1,2,White Collar Clerical,Car,21,Football,Plan 5
55283407,48,1,M,U,Sub-urban,1,4,White Collar Clerical,Car,16,Football,Plan 5
94079385,33,2,M,J,Sub-urban,1,0,White Collar Clerical,Car,42,Football,Plan 5
35542824,54,3,M,M,Urban,1,4,White Collar Clerical,Car,28,Football,Plan 5
43218636,33,2,M,I,Sub-urban,1,4,White Collar Clerical,Car,50,Football,Plan 5
60191530,26,2,M,K,Sub-urban,1,3,White Collar Clerical,Car,18,Football,Plan 5
47754202,75,3,M,L,Sub-urban,2,3,White Collar Clerical,Car,46,Football,Plan 5
35909983,68,2,!M,O,Sub-urban,2,1,White Collar Clerical,Car,57,Football,Plan 5
46604578,31,3,!M,P,Sub-urban,1,3,White Collar Clerical,Car,40,Football,Plan 5
76109125,44,2,!M,Q,Sub-urban,1,3,White Collar Clerical,Car,53,Football,Plan 5
42977037,59,1,!M,A,Sub-urban,1,4,White Collar Clerical,Car,58,Football,Plan 5
98963792,37,1,!M,Z,Urban,1,4,White Collar Clerical,Car,58,Football,Plan 5
48191834,36,1,!M,W,Sub-urban,1,0,White Collar Clerical,Car,12,Football,Plan 5
36279766,59,1,!M,S,Sub-urban,1,3,White Collar Clerical,Car,29,Football,Plan 5
77622515,27,2,!M,X,Urban,1,0,White Collar Clerical,Car,50,Football,Plan 5
31169485,38,3,!M,G,Sub-urban,2,4,White Collar Clerical,Car,51,Football,Plan 5
31416170,75,3,!M,B,Urban,1,4,White Collar Clerical,Car,44,Football,Plan 5
18485026,19,2,!M,Y,Sub-urban,1,4,White Collar Clerical,Car,55,Football,Plan 5
80289802,35,1,!M,H,Sub-urban,2,4,White Collar Clerical,Car,14,Football,Plan 5
95579129,55,3,!M,N,Urban,1,1,White Collar Clerical,Car,23,Football,Plan 5
79466251,49,2,!M,U,Sub-urban,2,3,White Collar Clerical,Car,53,Football,Plan 5
80053528,40,3,!M,J,Sub-urban,1,0,White Collar Clerical,Car,41,Football,Plan 5
93222516,40,1,!M,M,Urban,1,2,White Collar Clerical,SUV,23,Football,Plan 5
91670691,58,1,!M,I,Sub-urban,1,3,White Collar Clerical,Compact SUV,6,Football,Plan 5
53908505,31,3,!M,K,Sub-urban,2,3,White Collar Clerical,Car,22,Football,Plan 5
23242886,58,1,!M,L,Sub-urban,2,1,White Collar Clerical,Pick up truck,43,Football,Plan 4
17813277,41,3,!M,O,Sub-urban,2,2,White Collar Clerical,Pick up truck,43,Football,Plan 4
27934554,65,2,!M,P,Sub-urban,1,2,White Collar Clerical,Pick up truck,28,Football,Plan 4
84446767,28,2,!M,Q,Sub-urban,2,2,White Collar Clerical,Pick up truck,33,Football,Plan 4
77760153,55,1,!M,A,Sub-urban,1,4,White Collar Clerical,Pick up truck,21,Football,Plan 4
74034725,33,2,!M,Z,Urban,2,0,White Collar Clerical,Pick up truck,28,Football,Plan 5
41675869,22,1,!M,W,Sub-urban,1,4,White Collar Clerical,Pick up truck,8,Football,Plan 4
50247277,57,3,!M,S,Sub-urban,1,4,White Collar Clerical,Pick up truck,58,Football,Plan 4
37300712,29,3,!M,X,Urban,1,0,White Collar Clerical,Pick up truck,8,Football,Plan 5
28006704,43,2,!M,E,Sub-urban,1,0,White Collar Clerical,Pick up truck,20,Football,Plan 4
46012640,24,1,!M,D,Sub-urban,2,0,White Collar Clerical,Pick up truck,28,Football,Plan 4
55705336,70,3,!M,C,Urban,1,2,White Collar Clerical,Pick up truck,17,Football,Plan 5
92766023,71,2,M,D,Sub-urban,1,0,White Collar Clerical,Pick up truck,32,Football,Plan 4
60131908,42,2,M,C,Urban,1,1,White Collar Clerical,Pick up truck,47,Football,Plan 5
49440182,60,2,M,R,Sub-urban,1,0,White Collar Clerical,Pick up truck,46,Football,Plan 4
16274799,35,3,M,F,Sub-urban,1,2,White Collar Clerical,Pick up truck,14,Football,Plan 4
99635555,41,1,M,V,Urban,2,1,White Collar Clerical,Pick up truck,50,Football,Plan 5
15105890,45,1,M,T,Sub-urban,1,2,White Collar Clerical,Pick up truck,48,Football,Plan 4
22426950,55,3,M,G,Sub-urban,2,1,White Collar Clerical,Pick up truck,41,Football,Plan 4
71844928,54,3,M,B,Urban,2,4,White Collar Clerical,Pick up truck,52,Football,Plan 5
75783116,19,1,M,Y,Sub-urban,1,4,White Collar Clerical,Pick up truck,16,Football,Plan 4
83110163,70,2,M,H,Sub-urban,2,4,White Collar Clerical,Pick up truck,9,Football,Plan 4
83261582,21,3,M,N,Urban,1,3,White Collar Clerical,Pick up truck,33,Football,Plan 5
78175917,47,1,M,U,Sub-urban,2,0,White Collar Clerical,Pick up truck,18,Football,Plan 4
54402427,41,2,M,J,Sub-urban,2,2,White Collar Clerical,Pick up truck,15,Football,Plan 4
19985849,30,2,M,M,Urban,2,3,White Collar Clerical,Pick up truck,16,Football,Plan 5
17321071,72,3,M,I,Sub-urban,1,3,White Collar Clerical,Pick up truck,53,Football,Plan 4
68731405,37,2,M,K,Sub-urban,1,2,White Collar Clerical,Pick up truck,54,Football,Plan 4
34958768,47,2,M,L,Sub-urban,1,1,White Collar Clerical,Pick up truck,47,Football,Plan 4
53703137,73,1,M,O,Sub-urban,2,2,White Collar Clerical,Pick up truck,47,Football,Plan 4
61795590,45,3,M,P,Sub-urban,2,1,White Collar Clerical,Pick up truck,46,Football,Plan 4
30840983,36,3,M,Q,Sub-urban,1,2,White Collar Clerical,Pick up truck,17,Football,Plan 4
98061374,64,2,M,A,Sub-urban,1,0,White Collar Clerical,Pick up truck,25,Football,Plan 4
65640558,73,2,M,Z,Urban,2,2,White Collar Clerical,Pick up truck,54,Football,Plan 5
36514232,64,3,M,W,Sub-urban,1,3,White Collar Clerical,Pick up truck,52,Football,Plan 4
43664289,44,3,M,S,Sub-urban,2,2,White Collar Clerical,Pick up truck,51,Football,Plan 4
93830535,24,1,M,X,Urban,1,2,White Collar Clerical,Pick up truck,37,Football,Plan 5
14966777,65,3,M,E,Sub-urban,1,0,White Collar Clerical,Pick up truck,16,Football,Plan 4
37182504,40,1,M,D,Sub-urban,1,0,White Collar Clerical,Pick up truck,56,Football,Plan 4
60184872,28,3,M,Q,Sub-urban,1,2,White Collar Clerical,Pick up truck,32,Football,Plan 4
47091086,55,2,M,A,Sub-urban,2,1,White Collar Clerical,Pick up truck,35,Football,Plan 4
24047050,52,3,M,Z,Urban,2,1,White Collar Clerical,Pick up truck,47,Football,Plan 5
39736489,69,1,M,W,Sub-urban,2,3,White Collar Clerical,Pick up truck,35,Football,Plan 4
74837702,40,3,M,S,Sub-urban,2,0,White Collar Clerical,Pick up truck,19,Football,Plan 4
74843438,36,3,M,X,Urban,1,2,White Collar Clerical,Pick up truck,51,Football,Plan 5
24090026,61,2,M,E,Sub-urban,1,3,White Collar Clerical,Pick up truck,14,Football,Plan 4
14528291,63,1,M,D,Sub-urban,1,1,White Collar Clerical,Pick up truck,15,Football,Plan 4
81946863,64,2,M,C,Urban,1,1,White Collar Clerical,Pick up truck,16,Football,Plan 5
85628066,69,2,M,R,Sub-urban,2,0,White Collar Clerical,Pick up truck,42,Football,Plan 4
12075808,55,2,M,P,Sub-urban,1,0,White Collar Clerical,Pick up truck,60,Football,Plan 4
42039789,31,3,M,Q,Sub-urban,2,4,White Collar Clerical,Pick up truck,13,Football,Plan 4
50121430,54,3,M,A,Sub-urban,2,0,White Collar Clerical,Pick up truck,32,Football,Plan 4
18863760,33,3,M,Z,Urban,2,1,White Collar Clerical,Pick up truck,17,Football,Plan 5
58465640,62,2,M,W,Sub-urban,2,3,White Collar Clerical,Pick up truck,10,Football,Plan 4
33599831,52,2,M,S,Sub-urban,2,2,White Collar Clerical,Pick up truck,40,Football,Plan 4
53988026,65,2,M,X,Urban,2,4,White Collar Clerical,Pick up truck,15,Football,Plan 5
11456492,39,1,M,P,Sub-urban,2,0,White Collar Clerical,Pick up truck,15,Football,Plan 4
29156280,27,1,M,Q,Sub-urban,1,1,White Collar Clerical,Pick up truck,14,Football,Plan 4
84798552,74,3,M,A,Sub-urban,2,4,White Collar Clerical,Pick up truck,45,Football,Plan 4
60582964,75,1,M,Z,Urban,1,2,White Collar Clerical,Pick up truck,50,Football,Plan 5
96545866,44,3,M,W,Sub-urban,2,0,White Collar Clerical,Pick up truck,25,Football,Plan 4
56322822,60,2,M,S,Sub-urban,1,0,White Collar Clerical,Pick up truck,44,Football,Plan 4
36880411,37,1,M,X,Urban,2,4,White Collar Clerical,Pick up truck,30,Football,Plan 5
34126344,40,3,M,Q,Sub-urban,2,3,White Collar Clerical,SUV,24,Football,Plan 1
68055306,28,1,M,A,Sub-urban,2,2,White Collar Clerical,Compact SUV,21,Football,Plan 5
85346434,46,2,M,Z,Urban,1,1,White Collar Clerical,Car,59,Football,Plan 5
36802382,34,1,M,W,Sub-urban,1,0,White Collar Clerical,SUV,40,Football,Plan 1
51790988,64,1,M,S,Sub-urban,2,1,White Collar Clerical,SUV,43,Football,Plan 1
90741522,74,2,M,X,Urban,2,0,White Collar Clerical,SUV,29,Football,Plan 5
28743643,31,1,M,E,Sub-urban,1,0,White Collar Clerical,SUV,52,Football,Plan 1
42500532,26,2,M,D,Sub-urban,1,4,Engineer,SUV,48,Football,Plan 1
56473261,21,1,M,C,Urban,2,2,Engineer,SUV,37,Football,Plan 5
86509214,57,3,M,R,Sub-urban,2,3,Engineer,SUV,54,Football,Plan 1
32653289,54,1,M,F,Sub-urban,1,3,Engineer,SUV,38,Football,Plan 1
54674592,49,1,M,V,Urban,2,4,Engineer,SUV,11,Football,Plan 5
58275871,72,3,M,T,Sub-urban,1,2,Engineer,SUV,22,Football,Plan 1
27508646,32,2,M,G,Sub-urban,1,1,Engineer,SUV,32,Football,Plan 1
35833235,38,1,M,Z,Urban,1,3,Engineer,SUV,34,Football,Plan 5
58948888,64,1,M,X,Urban,1,3,Engineer,SUV,35,Football,Plan 5
40917750,26,2,M,C,Urban,2,1,Engineer,SUV,44,Football,Plan 5
40554736,34,2,M,V,Urban,2,4,Engineer,SUV,21,Football,Plan 5
30059944,24,1,M,B,Urban,1,2,Engineer,SUV,6,Football,Plan 5
74479667,72,1,M,N,Urban,2,0,Engineer,SUV,58,Football,Plan 5
94329796,30,3,M,M,Urban,1,4,Engineer,SUV,7,Football,Plan 5
99927540,37,3,M,A,Sub-urban,1,0,Engineer,SUV,38,Football,Plan 1
44780254,45,3,M,S,Sub-urban,1,1,Engineer,SUV,60,Football,Plan 1
20301621,70,3,M,D,Sub-urban,2,4,Engineer,SUV,28,Football,Plan 1
52110879,66,3,M,F,Sub-urban,2,3,Engineer,SUV,41,Football,Plan 1
35948432,46,2,M,G,Sub-urban,1,2,Engineer,SUV,43,Football,Plan 1
68438213,19,3,M,H,Sub-urban,1,3,Engineer,SUV,31,Football,Plan 1
98566575,22,1,M,J,Sub-urban,1,3,Engineer,SUV,6,Football,Plan 1
69793853,29,2,M,K,Sub-urban,2,4,Engineer,SUV,12,Football,Plan 1
43908718,22,3,M,L,Sub-urban,1,1,Engineer,SUV,40,Football,Plan 1
60418057,21,2,M,Q,Sub-urban,1,1,Engineer,SUV,45,Football,Plan 1
64714384,29,1,M,W,Sub-urban,1,1,Engineer,SUV,47,Football,Plan 1
57314926,58,1,M,E,Sub-urban,1,2,Engineer,SUV,29,Football,Plan 1
64723248,65,2,M,R,Sub-urban,1,1,Engineer,SUV,14,Football,Plan 1
91919032,28,1,M,T,Sub-urban,1,0,Engineer,SUV,13,Football,Plan 1
28132793,43,3,M,Y,Sub-urban,1,4,Engineer,SUV,8,Football,Plan 1
35031917,38,1,M,U,Sub-urban,1,4,Engineer,SUV,36,Football,Plan 1
92517416,74,2,M,I,Sub-urban,1,0,Engineer,SUV,9,Football,Plan 1
75837626,20,3,M,O,Sub-urban,1,3,Engineer,Compact SUV,28,Football,Plan 5
56140647,18,2,M,P,Sub-urban,1,1,Engineer,Compact SUV,18,Football,Plan 5
94434178,61,1,M,P,Sub-urban,2,3,Engineer,Compact SUV,21,Football,Plan 5
23537616,33,1,M,L,Sub-urban,2,2,Defence,Compact SUV,47,Football,Plan 5
95840206,34,1,M,J,Sub-urban,1,2,Defence,Compact SUV,37,Football,Plan 5
10058889,62,2,M,Y,Sub-urban,1,1,Defence,Compact SUV,20,Football,Plan 5
57983803,49,3,M,W,Sub-urban,2,2,Defence,Compact SUV,35,Football,Plan 5
27091673,28,3,M,E,Sub-urban,1,0,Defence,Compact SUV,60,Football,Plan 5
74447681,56,3,M,R,Sub-urban,2,3,Defence,Compact SUV,52,Football,Plan 5
31209479,28,1,M,T,Sub-urban,1,1,Defence,Compact SUV,35,Football,Plan 5
89113265,57,3,M,Y,Sub-urban,1,4,Defence,Compact SUV,7,Football,Plan 5
45738113,28,2,M,G,Sub-urban,1,1,Defence,Compact SUV,17,Football,Plan 5
59291190,69,2,M,H,Sub-urban,1,4,Defence,Compact SUV,13,Football,Plan 5
38719160,25,1,M,F,Sub-urban,2,1,Defence,Compact SUV,19,Football,Plan 5
78644594,40,3,M,J,Sub-urban,2,1,Defence,Compact SUV,39,Football,Plan 5
10522501,59,2,M,N,Urban,2,0,Defence,Compact SUV,32,Football,Plan 2
36814857,73,2,M,X,Urban,2,4,Defence,Compact SUV,22,Football,Plan 2
91509033,42,1,M,U,Sub-urban,1,2,Defence,Compact SUV,30,Football,Plan 5
31307070,56,3,M,T,Sub-urban,1,1,Defence,Compact SUV,27,Football,Plan 5
62224546,50,3,M,Y,Sub-urban,1,1,Defence,Compact SUV,21,Football,Plan 5
20652593,67,1,M,I,Sub-urban,1,4,Defence,Compact SUV,37,Football,Plan 5
42066710,68,2,M,O,Sub-urban,2,0,Defence,Compact SUV,55,Football,Plan 5
29462725,68,1,M,S,Sub-urban,2,1,Defence,Compact SUV,26,Football,Plan 5
95709030,64,1,M,A,Sub-urban,2,0,Defence,Compact SUV,57,Football,Plan 5
90568096,61,3,M,S,Sub-urban,1,4,Defence,Compact SUV,34,Football,Plan 5
37498905,72,2,M,A,Sub-urban,1,4,Defence,Compact SUV,60,Football,Plan 5
60840627,34,1,M,S,Sub-urban,1,0,Defence,Compact SUV,21,Football,Plan 5
82894161,73,1,M,A,Sub-urban,1,0,Defence,Compact SUV,29,Football,Plan 5
28952857,20,1,M,S,Sub-urban,2,4,Defence,Compact SUV,13,Football,Plan 5
29650963,39,2,M,D,Sub-urban,2,1,Defence,Compact SUV,24,Football,Plan 5
32995755,49,3,M,F,Sub-urban,1,2,Defence,Compact SUV,22,Football,Plan 5
54538043,36,2,M,G,Sub-urban,2,2,Defence,Compact SUV,55,Football,Plan 5
25943853,20,3,M,G,Sub-urban,1,3,Defence,Compact SUV,41,Football,Plan 5
16282207,72,2,M,,Sub-urban,2,0,Defence,Compact SUV,27,Football,Plan 5
13240113,58,1,M,,Sub-urban,2,1,Defence,Compact SUV,9,Football,Plan 5
72474205,30,1,M,H,Sub-urban,1,0,Defence,Car,50,Football,Plan 5
